key,width,height,avg_r,sd_r,avg_g,sd_g,avg_b,sd_b
LS21323_DJI_0858_clump_0004,238,246,22.173669467787114,3.9909675655454593,25.548780487804876,9.196348390314606,23.446368791419008,12.996037228226294
LS21323_DJI_0858_clump_0005,366,354,20.272313296903462,4.726738490924799,18.631826741996232,5.130779709702223,23.550592757247383,9.488168508294164
LS21323_DJI_0858_clump_0006,188,210,24.345744680851062,10.50004895186445,28.580952380952382,9.363672748817036,22.523530901722392,9.289081491145742
LS21323_DJI_0858_clump_0007,282,222,25.60401891252955,15.652186847705387,23.93093093093093,6.545844660282643,27.640981406938852,17.992096168507118
LS21323_DJI_0858_clump_0008,212,160,24.790880503144653,7.032403338048162,21.972916666666666,4.39333015221812,31.892895047169812,16.240238257814713
LS21323_DJI_0858_clump_0009,316,142,21.546413502109704,5.348701270448069,20.375586854460092,4.906617669644877,20.67799518630772,5.854688256989791
LS21323_DJI_0858_clump_0010,214,238,24.517133956386292,7.189936668259476,19.77871148459384,4.606206447341061,22.02206864054033,7.919553995241609
LS21323_DJI_0858_clump_0011,188,286,22.874113475177303,4.5277047197975016,21.134032634032636,8.528957000365669,27.600877845558696,16.52814462576575
LS21323_DJI_0858_clump_0012,222,182,24.98948948948949,5.044386531097191,24.012820512820515,6.379470027537806,27.13112563112563,14.487689998036862
LS21323_DJI_0858_clump_0013,222,438,26.454954954954953,6.964210163124685,28.800608828006087,10.435777337600824,24.864309514994446,6.990573052482189
LS21323_DJI_0858_clump_0014,282,280,24.925531914893618,6.187219775218413,23.91547619047619,4.6930798611110855,26.3653242147923,9.54422188814272
LS21323_DJI_0858_clump_0015,230,152,22.08405797101449,4.265317603357214,19.91885964912281,4.083556512076106,22.614731121281466,6.787135777030741
LS21323_DJI_0858_clump_0016,136,228,24.34313725490196,6.013049694474503,30.609649122807017,15.91345270737522,27.49500128998968,13.456343557119926
LS21323_DJI_0858_clump_0017,102,114,31.34313725490196,3.807873932146635,43.271929824561404,19.023662591126882,32.62951496388029,14.730645328859277
LS21323_DJI_0858_clump_0018,162,256,21.098765432098766,5.610333510339762,17.998697916666668,4.074021913856011,23.669053819444443,11.331729831578421
LS21323_DJI_0858_clump_0019,118,222,19.257062146892654,3.403059169042197,32.453453453453456,20.118457642759523,25.655100015269507,13.313566852047613
LS21323_DJI_0858_clump_0020,162,158,23.094650205761315,5.005685263772436,23.4789029535865,7.480253756714647,25.683622441006406,12.309190607309091
LS21323_DJI_0858_clump_0021,230,176,26.515942028985506,9.889118938911782,25.736742424242426,4.524848732816032,27.9135128458498,12.199440115928576
LS21323_DJI_0858_clump_0022,118,394,28.52542372881356,17.188410165849934,29.462774957698816,18.658065354969242,23.341951303450056,10.114048581544248
LS21323_DJI_0858_clump_0023,222,158,19.875375375375377,4.015857485715824,22.69409282700422,5.45302986655679,20.11172881742502,6.346212098020224
LS21323_DJI_0859_clump_0001,264,176,30.904040404040405,6.188608289754982,24.388257575757574,5.285308252845251,29.882963154269973,13.05090718723413
LS21323_DJI_0859_clump_0002,214,216,37.833333333333336,6.647460652433304,34.41358024691358,7.508345202217277,32.846227068189684,15.929974362928073
LS21323_DJI_0859_clump_0003,214,232,27.068535825545172,7.809948965301683,26.685344827586206,5.156194037277831,35.35250161134386,19.2408156964877
LS21323_DJI_0859_clump_0004,222,256,28.854354354354353,6.653463544327439,29.610677083333332,5.754820493860617,27.851404138513512,8.379306018663392
LS21323_DJI_0859_clump_0005,342,330,33.41715399610136,14.883022042469603,39.34747474747475,19.815830542466447,36.517853978380295,20.615845107686162
LS21323_DJI_0859_clump_0006,204,244,28.44607843137255,7.08828783914568,24.297814207650273,6.319917827197628,27.63540662166506,10.726003843803534
LS21323_DJI_0859_clump_0007,246,256,26.72222222222222,5.294325790564229,30.837239583333332,12.271911470105211,28.367282774390244,15.657499102998033
LS21323_DJI_0859_clump_0008,222,244,27.45045045045045,11.367256124901312,33.372950819672134,6.0504690269159065,28.764159651454733,11.824355869807308
LS21323_DJI_0859_clump_0009,342,160,29.306042884990255,6.983543907704128,35.91875,4.832147394016453,29.178088450292396,8.602783625784133
LS21323_DJI_0859_clump_0010,282,364,24.33096926713948,7.089209377938871,26.573260073260073,9.78772588585372,30.092529810614916,13.264302277459922
LS21323_DJI_0859_clump_0011,206,250,26.576051779935273,7.951605806187528,34.294666666666664,9.881557142250179,29.416407766990293,11.374062757023824
LS21323_DJI_0859_clump_0012,274,352,32.45742092457421,7.648450515943864,26.957386363636363,9.035865111898259,34.78158178500332,15.871185908942586
LS21323_DJI_0859_clump_0013,246,320,35.19512195121951,6.873804644938713,30.841666666666665,9.386600230588757,36.36915650406504,14.7247865286022
LS21323_DJI_0859_clump_0014,230,296,24.485507246376812,5.347131842922865,24.98536036036036,6.464630874815505,32.3911133960047,19.008836163363966
LS21323_DJI_0859_clump_0015,162,280,24.532921810699587,4.25159695269994,25.947619047619046,9.243253346430782,30.211794532627867,12.702487197191745
LS21323_DJI_0859_clump_0016,256,354,30.484375,6.594052372608845,29.86346516007533,5.181562493679375,35.12312411723164,14.125660178554647
LS21323_DJI_0859_clump_0017,238,194,25.0406162464986,6.603392529416314,28.13573883161512,6.209442514764285,24.260309278350515,8.804501113595133
LS21323_DJI_0859_clump_0018,188,398,27.01595744680851,4.646140849405609,28.565326633165828,7.923810381184192,29.51514220036352,14.342049623895884
LS21323_DJI_0859_clump_0019,144,200,32.039351851851855,4.5932546705786805,28.051666666666666,7.955019205228581,31.2390625,12.330448782451079
LS21323_DJI_0859_clump_0020,180,206,27.56851851851852,4.209879213278905,28.27508090614887,9.177963287501361,27.204449838187703,7.293431946791469
LS21323_DJI_0859_clump_0021,196,148,23.712585034013607,6.788649349043284,29.36036036036036,4.9452730962269955,25.912093215664644,10.536471469584555
LS21323_DJI_0859_clump_0022,162,238,26.57201646090535,10.160337984060684,22.19607843137255,7.429835099603079,38.456012034443404,25.500666908363485
LS21323_DJI_0859_clump_0023,144,182,22.958333333333332,5.852597160109221,28.882783882783883,4.7002646189434785,28.84424603174603,6.483725671003595
LS21323_DJI_0859_clump_0024,256,118,32.165364583333336,9.598041161503337,29.15819209039548,12.316809198077982,30.45299258474576,9.80747747667327
LS21323_DJI_0859_clump_0025,152,232,27.607456140350877,9.977027851862912,53.28879310344828,31.32695014584012,36.87239110707804,19.635206606373778
LS21323_DJI_0859_clump_0026,102,250,31.04901960784314,4.703727039108355,25.572,5.776228527335116,34.08796078431372,15.774245209201952
LS21323_DJI_0859_clump_0027,162,188,26.170781893004115,19.415153870113055,24.131205673758867,6.773473864402287,26.86846598371421,13.509279266657042
LS21323_DJI_0859_clump_0028,206,250,28.6084142394822,5.245006292929654,23.966666666666665,4.679339934458942,28.734291262135923,12.798759073366409
LS21323_DJI_0859_clump_0029,240,172,31.068055555555556,6.4221475810253015,31.775193798449614,5.195391980462996,37.70765503875969,21.591925339116795
LS21323_DJI_0859_clump_0030,188,216,32.09219858156028,4.474752989291732,24.364197530864196,5.152317197552129,37.28184101654846,24.372867614777594
LS21323_DJI_0859_clump_0031,230,90,21.04927536231884,6.21176124265653,23.848148148148148,4.479076489665514,26.894975845410627,9.458436097221023
LS21323_DJI_0860_clump_0001,188,250,115.80141843971631,12.404511795376946,121.024,20.26391104073117,118.2288510638298,29.072595298723332
LS21323_DJI_0860_clump_0002,230,204,132.30869565217392,15.21018193614267,136.28758169934642,14.147298503111317,127.25311167945439,30.18149773864728
LS21323_DJI_0860_clump_0003,212,216,115.55503144654088,18.518097297366552,117.97067901234568,9.990770656179349,130.03072589098534,35.03900621968351
LS21323_DJI_0860_clump_0004,272,188,131.3639705882353,8.580136997804622,115.79255319148936,21.288824721440594,121.539600281602,28.94895983770455
LS21323_DJI_0860_clump_0005,230,342,121.9463768115942,17.42998482301338,130.40740740740742,12.775681382960812,120.95415713196033,26.287554635969908
LS21323_DJI_0860_clump_0006,376,280,124.427304964539,31.84988113318128,112.40595238095239,13.732416039555703,118.41074278115501,26.907942320002928
LS21323_DJI_0860_clump_0007,272,352,119.30024509803921,15.673813553582802,99.25,25.85386525231476,120.17839237967914,31.59386662436012
LS21323_DJI_0860_clump_0008,146,238,109.55707762557077,17.1101770204102,118.70028011204482,13.437366894343173,133.80456429147,45.63894261105546
LS21323_DJI_0860_clump_0009,204,222,115.01633986928104,21.751862537685025,119.23873873873873,18.48686899223194,109.06962109167992,21.08049962246316
LS21323_DJI_0860_clump_0010,188,256,135.70390070921985,11.66779767201009,140.41666666666666,9.773120734386172,132.56700880984042,26.801755668125026
LS21323_DJI_0860_clump_0011,248,268,118.90591397849462,16.472256489080745,129.2537313432836,24.0545668755356,123.04647628791527,26.836732486674045
LS21323_DJI_0860_clump_0012,240,238,114.6763888888889,10.992901662430922,107.15546218487395,17.698444427421602,113.91076680672269,23.185136690293238
LS21323_DJI_0860_clump_0013,264,318,115.67676767676768,18.22499852867671,107.94444444444444,27.316992652640952,124.63913903182771,35.93375352808058
LS21323_DJI_0860_clump_0014,256,166,104.08333333333333,17.486105595268743,115.91767068273093,16.749130799121737,122.75833019578313,37.41977363686268
LS21323_DJI_0860_clump_0015,334,404,123.39021956087825,13.070376989299573,122.1023102310231,34.031209146648976,125.65474743582142,32.22125731756882
LS21323_DJI_0860_clump_0016,240,240,142.40694444444443,10.716664416652032,138.9388888888889,14.168691576417858,137.98161458333334,22.463483303248918
LS21323_DJI_0860_clump_0017,350,284,138.4895238095238,31.628052418276447,132.5305164319249,25.702071640001282,134.17838028169015,38.84254628372183
LS21323_DJI_0860_clump_0018,196,274,115.76190476190476,18.027221794374828,116.31021897810218,18.461701468714413,121.58194920303887,30.66790073047813
LS21323_DJI_0860_clump_0019,212,148,122.97641509433963,17.355723605353724,121.26351351351352,16.36700213314564,142.05207802141766,32.9803627194364
LS21323_DJI_0860_clump_0020,144,256,103.96296296296296,10.132159952099283,108.36067708333333,24.863195808092694,117.59090169270833,26.739466357820472
LS21323_DJI_0860_clump_0021,222,160,123.33633633633633,13.479082931255325,123.86875,10.889858742770725,120.11627252252252,20.406633263499316
LS21323_DJI_0860_clump_0022,222,182,124.49849849849849,13.02472230563426,123.57692307692308,12.25292588447129,133.96042471042472,38.53059517649301
LS21323_DJI_0860_clump_0023,410,444,102.28861788617886,35.184999351862636,109.32807807807808,19.99560067755821,122.94649527576357,27.983227357037958
LS21323_DJI_0860_clump_0024,188,216,111.33510638297872,12.299863409091161,123.35956790123457,12.43037527361585,116.43272261623325,31.042136976694675
LS21323_DJI_0860_clump_0025,170,268,121.01764705882353,14.876540366872844,112.99875621890547,19.195025486519494,113.81611062335382,27.21353928203135
LS21323_DJI_0860_clump_0026,112,256,126.33928571428571,9.49237184792714,116.45052083333333,15.449098198451562,129.569580078125,35.43103485081031
LS21323_DJI_0860_clump_0027,308,382,143.1125541125541,9.150514756904986,140.70506108202443,18.426835433377175,121.80833956619297,27.703072456125934
LS21323_DJI_0860_clump_0028,274,318,126.35523114355232,16.905428680274497,126.95178197064989,18.655707192993308,133.2288596612037,30.10267539353141
LS21323_DJI_0860_clump_0029,206,234,124.96116504854369,8.291519818949602,111.25925925925925,12.147644350612467,119.28900091278732,20.070013193737466
LS21323_DJI_0860_clump_0030,238,182,122.54901960784314,16.92158485641451,115.63736263736264,17.768670096559347,115.36402253208976,23.3415165367572
LS21323_DJI_0860_clump_0031,144,210,140.79166666666666,11.122346749774628,120.6984126984127,19.809277063990347,116.31074735449735,21.87422327200741
LS21323_DJI_0860_clump_0032,214,176,114.10280373831776,11.463147979916181,110.11742424242425,16.598461941397414,111.00647833474936,27.02459153559667
LS21323_DJI_0860_clump_0033,178,244,120.19850187265918,20.1897811695228,119.09562841530055,18.165123988652734,124.55571928531958,30.665661348629495
LS21323_DJI_0860_clump_0034,144,198,129.52546296296296,26.821241232783144,137.44781144781146,13.719955369640218,127.4862864758698,24.866461981308788
LS21323_DJI_0860_clump_0035,170,250,107.7764705882353,15.793676920860053,120.16533333333334,25.16032587670959,122.07435294117647,26.008623477022965
LS21323_DJI_0861_clump_0001,306,400,55.36601307189542,11.868332647606898,54.0025,13.544832732448194,57.54477124183006,23.48651307004724
LS21323_DJI_0861_clump_0002,230,210,64.5463768115942,9.57056295514025,65.89206349206349,10.673410094416303,59.50592132505176,23.031624359377943
LS21323_DJI_0861_clump_0003,238,238,68.65966386554622,9.148043087130079,58.4187675070028,13.677855731675754,55.683443965821624,15.25838402987051
LS21323_DJI_0861_clump_0004,410,182,53.83739837398374,14.832382713892581,54.61721611721612,19.887550091960875,63.15438220316269,29.036983118013705
LS21323_DJI_0861_clump_0005,246,286,51.55962059620596,10.170356300618334,46.16783216783217,15.841281240411071,62.579282506111774,30.48356945535966
LS21323_DJI_0861_clump_0006,118,250,43.49717514124294,6.842558986892226,50.31466666666667,16.27528755164986,53.79189830508474,19.81258927259568
LS21323_DJI_0861_clump_0007,230,204,57.25217391304348,8.89619050037878,67.93300653594771,11.270605912168532,56.93904518329071,14.121230735512999
LS21323_DJI_0861_clump_0008,214,158,49.850467289719624,9.165800995075596,49.34388185654009,6.682830708719231,64.27916124452857,32.989510751459086
LS21323_DJI_0861_clump_0009,188,336,59.13297872340426,7.64540220100618,56.888888888888886,10.062776938689094,56.86801861702128,20.332955728077945
LS21323_DJI_0861_clump_0010,222,192,50.294294294294296,10.343377733623475,52.14930555555556,7.389364509284966,64.93932995495496,28.499385524986153
LS21323_DJI_0861_clump_0011,282,222,60.310874704491724,11.665918919944213,58.75525525525526,13.16476246959248,60.4457542649032,19.739729870575566
LS21323_DJI_0861_clump_0012,222,238,55.373873873873876,11.091613137415955,47.596638655462186,9.71929784532426,55.28596033007798,23.02174383934539
LS21323_DJI_0861_clump_0013,222,314,63.7972972972973,15.370481593206826,59.676220806794056,10.359270612766457,53.15184770758019,18.194698376302846
LS21323_DJI_0861_clump_0014,120,250,58.77777777777778,7.711863555987803,52.09733333333333,9.397722750160748,63.848866666666666,27.525511052758958
LS21323_DJI_0861_clump_0015,212,172,59.36477987421384,8.400113344284568,58.89922480620155,8.811413459315853,56.42066147433085,11.870898605422903
LS21323_DJI_0861_clump_0016,256,474,54.459635416666664,7.839266538846539,52.81997187060478,11.015776718328558,57.67620154272152,14.127641736440664
LS21323_DJI_0861_clump_0017,170,296,73.93529411764706,6.646370778202037,66.36373873873873,9.432877642396685,60.95391494435612,15.125532042538937
LS21323_DJI_0861_clump_0018,188,216,63.34219858156028,11.242409233745455,56.32716049382716,11.25686635282452,59.432870370370374,25.300674659282794
LS21323_DJI_0861_clump_0019,214,210,55.929906542056074,15.198881219811698,52.03650793650794,12.736783396821822,50.513373386737875,14.185142507937899
LS21323_DJI_0861_clump_0020,212,346,49.742138364779876,12.544243128980257,50.42774566473989,10.030496894123475,54.96171883520558,19.199446591160452
LS21323_DJI_0861_clump_0021,290,400,58.8448275862069,8.658000865861702,57.3625,25.13814022058911,58.921129310344824,26.442510414113865
LS21323_DJI_0861_clump_0022,230,182,58.856521739130436,18.79642255710324,54.87728937728938,10.12185630554529,66.87847587195414,31.571062430037326
LS21323_DJI_0861_clump_0023,240,192,43.577777777777776,11.758781850909726,48.765625,13.909638905107714,45.45978732638889,13.31638529466165
LS21323_DJI_0861_clump_0024,324,306,57.45781893004115,16.84556060555308,56.09912854030501,16.635656749683232,57.6790426046962,19.34327759688487
LS21323_DJI_0861_clump_0025,246,182,50.3550135501355,17.98233800940159,56.90659340659341,10.014480016797826,62.257348342714195,30.016257556356376
LS21323_DJI_0861_clump_0026,178,262,66.36704119850187,10.7790249158669,51.99618320610687,15.081162463784295,58.14641049832747,16.49353169609893
LS21323_DJI_0861_clump_0027,212,228,67.84119496855345,13.070380402079698,76.27777777777777,9.281751433948845,68.81494124462098,20.9838279897512
LS21323_DJI_0861_clump_0028,180,194,55.88703703703704,6.655839716516735,51.33161512027491,15.068514674804169,49.57594501718213,13.659191017411205
LS21323_DJI_0861_clump_0029,180,262,61.388888888888886,12.686412484559812,50.32697201017812,12.314732286545775,50.084966072943175,18.51084691121263
LS21323_DJI_0861_clump_0030,206,228,66.64563106796116,8.125571247420014,64.96491228070175,9.884801220446667,63.6075200136263,14.64607075356316
LS21323_DJI_0861_clump_0031,178,250,59.67790262172284,16.80359106722615,51.562666666666665,14.146121007384163,60.806269662921345,24.481406313227787
LS21323_DJI_0861_clump_0032,204,194,52.13562091503268,9.72277021029382,50.671821305841924,11.887669972291892,52.55387103294926,19.417609023771814
LS21323_DJI_0861_clump_0033,290,354,69.18620689655172,7.888580024806019,64.38229755178908,14.499782035960768,57.0527566725112,17.29715150321822
LS21323_DJI_0861_clump_0034,342,290,72.02046783625731,9.07981557374675,63.5367816091954,13.807391115343824,65.15356926799758,20.45779152263156
LS21323_DJI_0861_clump_0035,178,256,62.5936329588015,9.075507058817378,64.50390625,8.351645630725177,62.95821629213483,19.10503086263423
LS21323_DJI_0861_clump_0036,238,266,53.575630252100844,8.245567179047349,54.81203007518797,8.961474527294945,51.11824729891957,18.96359606252661
LS21323_DJI_0861_clump_0037,188,306,70.59929078014184,8.101904131797474,70.41830065359477,8.630225836192325,64.33613197051871,15.02208036014486
LS21323_DJI_0861_clump_0038,248,170,56.47715053763441,11.125844873025542,42.72156862745098,9.60580530609608,48.401612903225804,13.3335563917244
LS21323_DJI_0861_clump_0039,324,142,60.10288065843621,12.660074305221954,70.22300469483568,15.760071267950218,60.57144409667884,16.764725334651356
LS21323_DJI_0861_clump_0040,136,324,45.35294117647059,14.399003954402287,50.32098765432099,12.562921956218501,55.56442901234568,24.12635860072622
LS21323_DJI_0861_clump_0041,222,302,48.21771771771772,15.261063083639987,46.12251655629139,6.48783890915107,50.06825368414773,13.179149810411712
LS21323_DJI_0861_clump_0042,206,228,71.66504854368932,9.235647927199475,64.7733918128655,11.414305411533775,66.6895758814512,21.09309023036978
LS21323_DJI_0861_clump_0043,170,232,53.076470588235296,9.304017437882898,56.007183908045974,18.49250252239784,50.24168356997971,13.94502233327474
LS21323_DJI_0862_clump_0001,230,262,141.68405797101448,13.073101305190356,126.53944020356234,26.47158151067763,131.00384998340525,30.798476991216475
LS21323_DJI_0862_clump_0002,266,240,140.51378446115288,14.856006792142349,136.3388888888889,12.966479813944574,137.44882518796993,26.971693022445027
LS21323_DJI_0862_clump_0003,230,176,104.05797101449275,16.357583941553134,110.29924242424242,10.379970486705,124.74303359683795,35.06362759506428
LS21323_DJI_0862_clump_0004,376,382,123.31117021276596,34.748766232183996,102.1588132635253,21.253992459072137,122.81366269355019,29.533639915005978
LS21323_DJI_0862_clump_0005,188,336,115.96631205673759,12.557552609239838,104.20734126984127,26.615718921810185,124.93911474164133,35.87210617520658
LS21323_DJI_0862_clump_0006,204,268,138.02941176470588,14.608701777633613,138.96766169154228,19.208956995648457,137.57850453614282,28.126778894912082
LS21323_DJI_0862_clump_0007,368,302,138.8269927536232,21.858983901095524,135.75938189845473,14.557397444890428,133.16667866397927,24.33664375012618
LS21323_DJI_0862_clump_0008,246,166,132.42547425474254,14.899864547319549,114.6987951807229,16.858543248932314,119.94722793613478,21.569063263450914
LS21323_DJI_0862_clump_0009,222,198,122.17567567567568,12.913459116180459,132.1077441077441,13.653424502111397,119.69025844025845,18.336896800001163
LS21323_DJI_0862_clump_0010,178,250,127.00936329588015,13.928317905243054,133.64666666666668,10.254193722028509,129.81325842696629,29.59421526283647
LS21323_DJI_0862_clump_0011,188,250,149.5921985815603,10.07720249175614,130.21066666666667,16.16072253610243,130.85159574468085,20.755656435038222
LS21323_DJI_0862_clump_0012,178,290,144.3988764044944,8.938202247191011,116.88390804597701,23.657986299802854,122.24242541650523,26.879687417586197
LS21323_DJI_0862_clump_0013,154,290,150.63419913419912,7.949948903111087,139.61609195402298,12.027352672694999,131.158934169279,24.850358185628195
LS21323_DJI_0862_clump_0014,256,222,126.52213541666667,14.262495604089152,119.88438438438439,13.594188035507717,119.1346776463964,25.42202253188643
LS21323_DJI_0862_clump_0015,290,194,119.99655172413793,26.442933342229214,126.80240549828179,29.782437819308893,127.51578386064699,33.51863110374316
LS21323_DJI_0862_clump_0016,222,182,115.30030030030031,14.4403058257868,122.65567765567765,23.359402002264957,117.81506781506782,22.41603710739023
LS21323_DJI_0862_clump_0017,162,256,120.36213991769547,20.57097836701764,118.64583333333333,15.593871770844968,132.16480999228395,39.548399095770705
LS21323_DJI_0862_clump_0018,196,330,126.66326530612245,12.632113172993938,123.04545454545455,13.886369835836538,119.83871366728509,30.928024414790425
LS21323_DJI_0862_clump_0019,522,256,126.91060025542784,26.904275275872003,117.43489583333333,20.927663883342287,118.11848958333333,24.8734262646113
LS21323_DJI_0862_clump_0020,230,158,123.31739130434782,11.228812015599136,128.68776371308016,10.4097273793767,120.01381397908641,17.115164856414886
LS21323_DJI_0862_clump_0021,274,478,114.43187347931874,12.88276187098022,116.02231520223152,15.182554537455,120.46758085697707,21.06937415372434
LS21323_DJI_0862_clump_0022,274,210,109.60340632603406,17.12103437531276,128.30793650793652,14.947965849692986,117.93825165102537,25.45662091247531
LS21323_DJI_0862_clump_0023,222,126,144.07057057057057,15.140467579744957,151.02645502645504,13.674188353087077,132.08576433576434,34.32509972962261
LS21323_DJI_0862_clump_0024,196,176,117.4625850340136,13.071765339842667,109.76515151515152,11.46906897524212,111.68848562152134,24.36763331576678
LS21323_DJI_0862_clump_0025,462,382,142.29942279942279,12.750314472488865,137.8717277486911,19.86626632016043,136.1316096643322,23.86764528418831
LS21323_DJI_0862_clump_0026,188,296,115.94858156028369,18.48343655995938,117.61036036036036,18.330892077982593,112.07148504887867,18.10189041139848
LS21323_DJI_0862_clump_0027,264,240,111.06565656565657,15.089823058023473,129.30277777777778,11.760928395683525,123.30751262626262,25.771779190644864
LS21323_DJI_0862_clump_0028,266,188,114.67919799498746,23.226299658964532,118.43794326241135,15.289222784644188,128.3219884818429,37.60058268455946
LS21323_DJI_0862_clump_0029,418,330,122.96411483253588,14.798200922148206,109.9020202020202,16.031014636080215,123.95674931129477,28.021822929458338
LS21323_DJI_0862_clump_0030,162,314,141.96707818930042,12.463896276568711,128.75477707006368,17.789890539781112,139.68836989856098,30.454749122506442
LS21323_DJI_0862_clump_0031,212,250,129.04088050314465,16.539020808004544,147.02533333333332,13.516829937361628,133.15894339622642,25.1536159900352
LS21323_DJI_0862_clump_0032,196,286,110.0561224489796,22.873548723866648,113.66899766899768,21.26495073506081,124.30066362209219,32.53638679924921
LS21323_DJI_0862_clump_0033,162,108,117.26337448559671,12.101107664996741,115.52160493827161,15.94075148535979,114.76268861454047,29.139299999774952
LS21323_DJI_0862_clump_0034,282,198,121.12884160756501,27.556624622704817,124.66498316498317,32.12397941231043,133.1635862167777,39.17449492246529
LS21323_DJI_0862_clump_0035,240,268,121.64305555555555,12.821383249921126,117.51243781094527,20.23041635257098,118.909375,23.14946324275755
LS21323_DJI_0862_clump_0036,272,296,138.625,13.140327185021375,139.39977477477478,16.738081680038842,133.68889109697932,26.286675526149647
LS21323_DJI_0862_clump_0037,308,360,138.16233766233765,14.474625108254525,131.06944444444446,27.108693966700923,123.45179473304474,27.90384249331062
LS21323_DJI_0862_clump_0038,136,216,108.0906862745098,19.421261633853653,98.06635802469135,25.297249722571408,112.88970588235294,31.554162813678015
LS21323_DJI_0862_clump_0039,238,250,138.5952380952381,10.816396401102155,124.42133333333334,18.290866889121347,127.51411764705882,28.01659446467261
LS21323_DJI_0862_clump_0040,180,400,121.88148148148149,15.313901625333688,119.4875,29.10752784218085,120.58473611111111,28.458566623003314
LS21323_DJI_0862_clump_0041,248,170,122.68279569892474,15.617794673501038,136.51960784313727,15.930074155235783,126.48508064516129,24.467221720153958
LS21323_DJI_0862_clump_0042,180,306,126.59814814814816,17.934747886597957,112.7276688453159,27.042206928575496,122.03910675381263,33.31248470116519
LS21323_DJI_0862_clump_0043,178,228,137.1067415730337,18.767197642700463,131.28947368421052,19.426976940747238,123.40673664498324,22.434073970223736
LS21323_DJI_0862_clump_0044,152,166,123.1140350877193,14.44925104107101,128.7710843373494,16.63812236076182,133.08291058972733,28.090550875197007
LS21323_DJI_0862_clump_0045,274,148,128.43552311435522,19.967798977751382,130.0608108108108,14.321073594257358,126.03511540737819,29.58480025764527
LS21323_DJI_0863_clump_0001,444,268,125.62312312312312,15.156263331508525,111.93407960199005,14.94981265040538,126.0423810004034,30.87372557408721
LS21323_DJI_0863_clump_0002,290,262,114.74137931034483,11.574586229034932,119.53944020356234,19.348789908762956,125.2035798894446,33.288794128165286
LS21323_DJI_0863_clump_0003,400,238,149.91833333333332,14.18996114237887,148.7058823529412,11.215999682209038,139.93956932773108,28.993779277446937
LS21323_DJI_0863_clump_0004,300,286,112.65,16.439071006463703,128.55361305361305,15.069846465496227,126.76003496503496,34.535501878146604
LS21323_DJI_0863_clump_0005,256,200,117.25520833333333,14.213585562409317,119.99833333333333,19.35979503736775,129.48525390625,34.774581814383026
LS21323_DJI_0863_clump_0006,316,346,129.89029535864978,14.414398521023687,128.7543352601156,11.668195144493852,134.3289858783932,36.178319296178444
LS21323_DJI_0863_clump_0007,230,272,93.91739130434783,21.17656249233592,115.70343137254902,16.13462930269817,115.71985294117647,30.352978356646297
LS21323_DJI_0863_clump_0008,204,250,131.89705882352942,20.633374303306056,133.32666666666665,16.702214091417805,132.18619607843138,21.591604160785806
LS21323_DJI_0863_clump_0009,332,416,138.49698795180723,18.651016934597266,122.05288461538461,19.128791513211628,120.34212088739574,24.643261260960966
LS21323_DJI_0863_clump_0010,282,266,128.60874704491727,18.019738824938404,119.6829573934837,14.132774801313818,115.94979469951474,27.68447019977216
LS21323_DJI_0863_clump_0011,178,324,120.22284644194757,13.312189316830327,111.59567901234568,22.59593406949796,126.90210153974199,35.37528996328314
LS21323_DJI_0863_clump_0012,248,278,145.8279569892473,12.975989949940072,136.9064748201439,23.811779550610492,132.73123114411698,30.77609488322114
LS21323_DJI_0863_clump_0013,188,262,119.88297872340425,25.193305024898212,124.40712468193384,17.006574095639,118.97649017378593,22.277647632615622
LS21323_DJI_0863_clump_0014,306,286,142.47712418300654,16.01847447877856,143.1818181818182,27.257548223487625,136.15120663650075,27.739283047155997
LS21323_DJI_0863_clump_0015,230,170,114.43623188405797,11.45120044355192,113.59803921568627,7.620740280959238,123.15539641943734,35.65964995006992
LS21323_DJI_0863_clump_0016,274,232,142.64233576642334,12.475516007511844,143.35201149425288,14.81120446024179,140.39488421847471,29.457165042972573
LS21323_DJI_0863_clump_0017,238,172,124.78291316526611,17.952058453501927,128.01162790697674,15.30908494476541,122.96931795974204,32.10067108969485
LS21323_DJI_0863_clump_0018,230,450,146.3521739130435,13.229820386082917,143.30962962962963,12.278453721407745,134.43052173913043,24.914581684241362
LS21323_DJI_0863_clump_0019,170,302,143.93333333333334,12.958283998392941,141.04415011037528,9.351383956056006,140.46053759252044,25.236215192634894
LS21323_DJI_0863_clump_0020,316,386,146.1023206751055,13.008074208523992,148.04663212435233,19.100124376008722,142.17864170000655,23.291838370558885
LS21323_DJI_0863_clump_0021,214,198,139.5576323987539,12.456051563906142,138.506734006734,13.968487445741582,141.7601246105919,35.40978498006077
LS21323_DJI_0863_clump_0022,222,296,130.02252252252254,24.393380870095,109.6036036036036,38.24306550325318,122.46900109569029,29.53335812906062
LS21323_DJI_0863_clump_0023,170,198,142.06666666666666,37.19555458715129,137.78451178451178,12.211272701508303,120.33966131907309,34.783075178016446
LS21323_DJI_0863_clump_0024,188,210,116.54609929078015,11.426903167093933,120.45079365079366,13.76203511408213,120.79946808510638,22.705131215351454
LS21323_DJI_0863_clump_0025,196,262,135.62585034013605,18.15830271832296,135.50254452926208,15.25310192083252,135.9181920859947,20.076789861396556
LS21323_DJI_0863_clump_0026,222,370,120.86036036036036,18.50622870200845,145.3945945945946,13.466513944173505,132.33764304845386,26.038325082757186
